chrom1	start1	end1	chrom2	start2	end2	score
chr4	1022000	1024000	chr4	1042000	1044000	0.2525205806066909
chr4	1022000	1024000	chr4	1066000	1068000	0.030015950970498563
chr4	1022000	1024000	chr4	1068000	1070000	0.06855955304855117
chr4	1024000	1026000	chr4	1040000	1042000	0.2539429622058489
chr4	1024000	1026000	chr4	1042000	1044000	0.3269632456480469
chr4	1024000	1026000	chr4	1066000	1068000	0.042039840890865994
chr4	1024000	1026000	chr4	1068000	1070000	0.08181604803573166
chr4	1040000	1042000	chr4	1066000	1068000	-0.06599766177583188
chr4	1040000	1042000	chr4	1068000	1070000	-0.011753728947948842
chr4	1040000	1042000	chr4	1076000	1078000	-0.008418874856551926
chr4	1040000	1042000	chr4	1088000	1090000	-0.06910842194752903
chr4	1042000	1044000	chr4	1066000	1068000	-0.13022939940189232
chr4	1042000	1044000	chr4	1068000	1070000	-0.0770474508717029
chr4	1042000	1044000	chr4	1076000	1078000	-0.032543361122996564
chr4	1042000	1044000	chr4	1088000	1090000	-0.08312376628493225
chr4	1066000	1068000	chr4	1088000	1090000	-0.06719618095701677
chr4	1066000	1068000	chr4	1100000	1102000	-0.23267831957022322
chr4	1066000	1068000	chr4	1102000	1104000	-0.0711555150408284
chr4	1066000	1068000	chr4	1110000	1112000	0.13537687777111135
chr4	1068000	1070000	chr4	1088000	1090000	-0.13655187346910533
chr4	1068000	1070000	chr4	1100000	1102000	-0.28010116510956007
chr4	1068000	1070000	chr4	1102000	1104000	-0.12619514625156475
chr4	1068000	1070000	chr4	1110000	1112000	0.07492001402410375
chr4	1076000	1078000	chr4	1088000	1090000	-0.10428024733639113
chr4	1076000	1078000	chr4	1100000	1102000	-0.2580104147242321
chr4	1076000	1078000	chr4	1102000	1104000	-0.08753483382998947
chr4	1076000	1078000	chr4	1110000	1112000	0.12057549032639746
chr4	1076000	1078000	chr4	1120000	1122000	-0.23226164531132193
chr4	1088000	1090000	chr4	1100000	1102000	-0.07486087025754662
chr4	1088000	1090000	chr4	1102000	1104000	0.08381422354793562
chr4	1088000	1090000	chr4	1110000	1112000	0.23523844797464466
chr4	1088000	1090000	chr4	1120000	1122000	0.09987361056008764
chr4	1088000	1090000	chr4	1132000	1134000	0.15128782679337532
chr4	1100000	1102000	chr4	1120000	1122000	-0.2575911823559502
chr4	1100000	1102000	chr4	1132000	1134000	-0.18966984058194555
chr4	1100000	1102000	chr4	1144000	1146000	-0.0511059173612803
chr4	1100000	1102000	chr4	1146000	1148000	-0.04949365844288855
chr4	1102000	1104000	chr4	1120000	1122000	-0.10702930629347618
chr4	1102000	1104000	chr4	1132000	1134000	-0.04308371599990202
chr4	1102000	1104000	chr4	1144000	1146000	0.08704711586112882
chr4	1102000	1104000	chr4	1146000	1148000	0.0859443439953394
chr4	1110000	1112000	chr4	1132000	1134000	0.23310684547818972
chr4	1110000	1112000	chr4	1144000	1146000	0.33859325390160583
chr4	1110000	1112000	chr4	1146000	1148000	0.32050374573839213
chr4	1120000	1122000	chr4	1132000	1134000	-0.04945673094914401
chr4	1120000	1122000	chr4	1144000	1146000	0.2592773893279903
chr4	1120000	1122000	chr4	1146000	1148000	0.23466752981005912
chr4	1132000	1134000	chr4	1144000	1146000	0.24126524685707745
chr4	1132000	1134000	chr4	1146000	1148000	0.23204691138254502
chr4	1144000	1146000	chr4	1188000	1190000	0.17603528894042825
chr4	1144000	1146000	chr4	1190000	1192000	0.18614053310093376
chr4	1146000	1148000	chr4	1188000	1190000	0.12268779935914845
chr4	1146000	1148000	chr4	1190000	1192000	0.12848962734917482
chr4	1188000	1190000	chr4	1202000	1204000	-0.1354835153069879
chr4	1190000	1192000	chr4	1202000	1204000	-0.1675858846714665
chr4	1202000	1204000	chr4	1246000	1248000	0.016237324496580517
chr4	1246000	1248000	chr4	1270000	1272000	0.06934082110773641
chr4	1246000	1248000	chr4	1272000	1274000	0.043748666172556204
chr4	1246000	1248000	chr4	1274000	1276000	0.035273323818961234
chr4	1246000	1248000	chr4	1282000	1284000	-0.1218600153100669
chr4	1246000	1248000	chr4	1284000	1286000	-0.10543497219746584
chr4	1254000	1256000	chr4	1270000	1272000	0.009610718031414299
chr4	1254000	1256000	chr4	1272000	1274000	-0.02083916217524865
chr4	1254000	1256000	chr4	1274000	1276000	-0.014345006554100764
chr4	1254000	1256000	chr4	1282000	1284000	-0.03382693274057806
chr4	1254000	1256000	chr4	1284000	1286000	-0.0362432845838791
chr4	1270000	1272000	chr4	1282000	1284000	-0.14232706198635117
chr4	1270000	1272000	chr4	1284000	1286000	-0.05034009874314736
chr4	1270000	1272000	chr4	1314000	1316000	0.03847408883190655
chr4	1272000	1274000	chr4	1284000	1286000	-0.02472126159024864
chr4	1272000	1274000	chr4	1314000	1316000	0.08390420739393188
chr4	1274000	1276000	chr4	1314000	1316000	0.11098101919149914
chr4	1282000	1284000	chr4	1314000	1316000	0.10471792598686104
chr4	1284000	1286000	chr4	1314000	1316000	0.0317403891309016
chr4	1314000	1316000	chr4	1340000	1342000	0.12982557548868257
chr4	1314000	1316000	chr4	1342000	1344000	0.13469854022512334
chr4	1314000	1316000	chr4	1352000	1354000	0.0061460892602223285
chr4	1340000	1342000	chr4	1352000	1354000	0.021908262260028386
chr4	1340000	1342000	chr4	1378000	1380000	0.1112400737534866
chr4	1340000	1342000	chr4	1380000	1382000	0.10673994686424257
chr4	1342000	1344000	chr4	1378000	1380000	0.11486471847922022
chr4	1342000	1344000	chr4	1380000	1382000	0.0972309499875384
chr4	1342000	1344000	chr4	1392000	1394000	0.00561243520799926
chr4	1352000	1354000	chr4	1378000	1380000	0.033543701130325634
chr4	1352000	1354000	chr4	1380000	1382000	0.04235967793382353
chr4	1352000	1354000	chr4	1392000	1394000	-0.12613527244139414
chr4	1378000	1380000	chr4	1392000	1394000	-0.371224119826643
chr4	1378000	1380000	chr4	1424000	1426000	-0.07809699833698847
chr4	1380000	1382000	chr4	1392000	1394000	-0.36039885868594945
chr4	1380000	1382000	chr4	1424000	1426000	-0.06701756110296782
chr4	1392000	1394000	chr4	1424000	1426000	0.0555985957731484
chr4	1392000	1394000	chr4	1436000	1438000	0.032846114796419884
chr4	1392000	1394000	chr4	1438000	1440000	0.0016871133363287397
chr4	1424000	1426000	chr4	1436000	1438000	-0.3002356369454394
chr4	1424000	1426000	chr4	1438000	1440000	-0.24836424693978196
chr4	1424000	1426000	chr4	1448000	1450000	-0.061566314491215315
chr4	1436000	1438000	chr4	1448000	1450000	0.17069113881723186
chr4	1436000	1438000	chr4	1478000	1480000	0.1351510560965427
chr4	1436000	1438000	chr4	1480000	1482000	0.14506586482362582
chr4	1436000	1438000	chr4	1484000	1486000	0.19753297194002933
chr4	1436000	1438000	chr4	1486000	1488000	0.15346923911621535
chr4	1438000	1440000	chr4	1478000	1480000	0.14040321478196588
chr4	1438000	1440000	chr4	1480000	1482000	0.17388054987391938
chr4	1438000	1440000	chr4	1484000	1486000	0.19504996157785603
chr4	1438000	1440000	chr4	1486000	1488000	0.15108419867778983
chr4	1448000	1450000	chr4	1478000	1480000	0.021354547661575705
chr4	1448000	1450000	chr4	1480000	1482000	0.047707069788597935
chr4	1448000	1450000	chr4	1484000	1486000	0.09441913158012143
chr4	1448000	1450000	chr4	1486000	1488000	0.04543016813946682
chr4	1448000	1450000	chr4	1494000	1496000	-0.045688444210093104
chr4	1478000	1480000	chr4	1494000	1496000	-0.16781861388621488
chr4	1478000	1480000	chr4	1502000	1504000	-0.1507706056056718
chr4	1478000	1480000	chr4	1504000	1506000	-0.09152992727132417
chr4	1478000	1480000	chr4	1514000	1516000	
chr4	1478000	1480000	chr4	1522000	1524000	
chr4	1480000	1482000	chr4	1494000	1496000	-0.2676240024670626
chr4	1480000	1482000	chr4	1502000	1504000	-0.23783346196422192
chr4	1480000	1482000	chr4	1504000	1506000	-0.18820316822265998
chr4	1480000	1482000	chr4	1514000	1516000	
chr4	1480000	1482000	chr4	1522000	1524000	
chr4	1484000	1486000	chr4	1502000	1504000	-0.315063763580987
chr4	1484000	1486000	chr4	1504000	1506000	-0.2677207918155264
chr4	1484000	1486000	chr4	1514000	1516000	
chr4	1484000	1486000	chr4	1522000	1524000	
chr4	1486000	1488000	chr4	1502000	1504000	-0.2880913900020928
chr4	1486000	1488000	chr4	1504000	1506000	-0.25034360059458
chr4	1486000	1488000	chr4	1514000	1516000	
chr4	1486000	1488000	chr4	1522000	1524000	
chr4	1494000	1496000	chr4	1514000	1516000	
chr4	1494000	1496000	chr4	1522000	1524000	
chr4	1502000	1504000	chr4	1514000	1516000	
chr4	1502000	1504000	chr4	1522000	1524000	
chr4	1504000	1506000	chr4	1522000	1524000	
chr5	0	2000	chr5	18000	20000	
chr5	0	2000	chr5	24000	26000	
chr5	0	2000	chr5	28000	30000	
chr5	0	2000	chr5	36000	38000	
chr5	0	2000	chr5	46000	48000	
chr5	4000	6000	chr5	18000	20000	
chr5	4000	6000	chr5	24000	26000	
chr5	4000	6000	chr5	28000	30000	
chr5	4000	6000	chr5	36000	38000	
chr5	4000	6000	chr5	46000	48000	
chr5	18000	20000	chr5	36000	38000	0.16245235861615448
chr5	18000	20000	chr5	46000	48000	0.024360420065021957
chr5	18000	20000	chr5	62000	64000	0.03526232340875424
chr5	24000	26000	chr5	36000	38000	0.05265127981231077
chr5	24000	26000	chr5	46000	48000	-0.06619233637798509
chr5	24000	26000	chr5	62000	64000	-0.05525668156489628
chr5	28000	30000	chr5	46000	48000	-0.14982072677527572
chr5	28000	30000	chr5	62000	64000	-0.12288531242945651
chr5	36000	38000	chr5	62000	64000	-0.010878291625105431
chr5	36000	38000	chr5	80000	82000	-0.02646158205885168
chr5	46000	48000	chr5	62000	64000	0.18456582101548893
chr5	46000	48000	chr5	80000	82000	0.03634216856945091
chr5	62000	64000	chr5	80000	82000	-0.0470656574414581
chr5	62000	64000	chr5	102000	104000	0.07428027110754833
chr5	80000	82000	chr5	102000	104000	0.009746883233893076
chr5	80000	82000	chr5	118000	120000	-0.09543462856171668
chr5	102000	104000	chr5	118000	120000	-0.08992127163429645
chr5	102000	104000	chr5	132000	134000	0.04978918862476259
chr5	102000	104000	chr5	134000	136000	0.01779469777282454
chr5	102000	104000	chr5	136000	138000	0.03768580522548349
chr5	118000	120000	chr5	132000	134000	0.21929549873470588
chr5	118000	120000	chr5	134000	136000	0.21474857414108173
chr5	118000	120000	chr5	136000	138000	0.17242768540878106
chr5	118000	120000	chr5	164000	166000	0.09592903196647469
chr5	118000	120000	chr5	166000	168000	0.13724486795504148
chr5	132000	134000	chr5	164000	166000	0.0756857031112531
chr5	132000	134000	chr5	166000	168000	0.12669640416132674
chr5	132000	134000	chr5	182000	184000	0.16024989907452464
chr5	134000	136000	chr5	164000	166000	0.08302667262435037
chr5	134000	136000	chr5	166000	168000	0.13105664618434276
chr5	134000	136000	chr5	182000	184000	0.13853069297121112
chr5	136000	138000	chr5	164000	166000	0.10973833692575063
chr5	136000	138000	chr5	166000	168000	0.15480820856408012
chr5	136000	138000	chr5	182000	184000	0.09536506526625266
chr5	164000	166000	chr5	182000	184000	0.09032795375377646
chr5	164000	166000	chr5	188000	190000	0.32540181989515565
chr5	164000	166000	chr5	206000	208000	0.034407628107585984
chr5	166000	168000	chr5	182000	184000	0.09185176021176089
chr5	166000	168000	chr5	188000	190000	0.3204386777259459
chr5	166000	168000	chr5	206000	208000	0.024390794680446616
chr5	182000	184000	chr5	206000	208000	-0.22082786755002998
chr5	182000	184000	chr5	218000	220000	0.09501754347817913
chr5	188000	190000	chr5	206000	208000	-0.25489804982667674
chr5	188000	190000	chr5	218000	220000	0.09367079252686485
chr5	188000	190000	chr5	234000	236000	-0.13450453932145306
chr5	206000	208000	chr5	218000	220000	0.26795600435694084
chr5	206000	208000	chr5	234000	236000	-0.05644085157315713
chr5	206000	208000	chr5	254000	256000	-0.10721513394836957
chr5	218000	220000	chr5	234000	236000	-0.186379889198318
chr5	218000	220000	chr5	254000	256000	-0.07661277822303286
chr5	218000	220000	chr5	262000	264000	0.011213646103612678
chr5	234000	236000	chr5	254000	256000	-0.18949656583982005
chr5	234000	236000	chr5	262000	264000	-0.05378442605869649
chr5	262000	264000	chr5	308000	310000	0.009008109694572358
chr5	308000	310000	chr5	322000	324000	0.15876617396460324
chr5	308000	310000	chr5	324000	326000	0.19056323763640065
chr5	308000	310000	chr5	330000	332000	0.2310695719190589
chr5	322000	324000	chr5	366000	368000	-0.04968304602462662
chr5	324000	326000	chr5	366000	368000	-0.1004912975079518
chr5	330000	332000	chr5	366000	368000	-0.17098778690549887
chr5	424000	426000	chr5	442000	444000	-0.17664819926139147
chr5	424000	426000	chr5	456000	458000	-0.011855096602954508
chr5	424000	426000	chr5	466000	468000	-0.041493349053752425
chr5	424000	426000	chr5	468000	470000	-0.06000505254450515
chr5	442000	444000	chr5	456000	458000	-0.1382337055314954
chr5	442000	444000	chr5	466000	468000	-0.22073352777454172
chr5	442000	444000	chr5	468000	470000	-0.23806537899704333
chr5	442000	444000	chr5	488000	490000	-0.011872802411936534
chr5	456000	458000	chr5	468000	470000	-0.012899266090008226
chr5	456000	458000	chr5	488000	490000	0.22868570037877844
chr5	466000	468000	chr5	488000	490000	0.2794947317568681
chr5	468000	470000	chr5	488000	490000	0.28757208771665416
chr5	488000	490000	chr5	520000	522000	0.035043928120339
chr5	488000	490000	chr5	528000	530000	0.027170984566588372
chr5	488000	490000	chr5	530000	532000	0.037371958094395266
chr5	520000	522000	chr5	548000	550000	-0.003140978399698992
chr5	520000	522000	chr5	556000	558000	
chr5	528000	530000	chr5	548000	550000	0.04728115915356633
chr5	528000	530000	chr5	556000	558000	
chr5	530000	532000	chr5	548000	550000	-0.01505030742624653
chr5	530000	532000	chr5	556000	558000	
chr6	8000	10000	chr6	20000	22000	
chr6	92000	94000	chr6	134000	136000	-0.05250937126713674
chr6	92000	94000	chr6	136000	138000	-0.1548697732163154
chr6	98000	100000	chr6	134000	136000	-0.05930203080122064
chr6	98000	100000	chr6	136000	138000	-0.1751906124231989
chr6	216000	218000	chr6	248000	250000	-0.08570691092993239
chr7	2000	4000	chr7	24000	26000	
chr7	2000	4000	chr7	26000	28000	
chr7	2000	4000	chr7	52000	54000	
chr7	24000	26000	chr7	52000	54000	0.1896588568625392
chr7	24000	26000	chr7	62000	64000	0.2088573464304938
chr7	26000	28000	chr7	52000	54000	0.2810723455100285
chr7	26000	28000	chr7	62000	64000	0.3059664151288213
chr7	52000	54000	chr7	100000	102000	0.02750094563767062
chr7	52000	54000	chr7	102000	104000	0.03392450717975397
chr7	62000	64000	chr7	100000	102000	0.002973859265711795
chr7	62000	64000	chr7	102000	104000	0.01112719641719632
chr7	100000	102000	chr7	116000	118000	-0.046729754140373336
chr7	100000	102000	chr7	118000	120000	-0.055670187005338864
chr7	100000	102000	chr7	138000	140000	0.283027546471148
chr7	100000	102000	chr7	140000	142000	0.20703490083591167
chr7	102000	104000	chr7	116000	118000	-0.09361336411796509
chr7	102000	104000	chr7	118000	120000	-0.09991449800387768
chr7	102000	104000	chr7	138000	140000	0.29393382407729496
chr7	102000	104000	chr7	140000	142000	0.2167056863622173
chr7	116000	118000	chr7	138000	140000	0.410433913669628
chr7	116000	118000	chr7	140000	142000	0.3355319619917153
chr7	118000	120000	chr7	138000	140000	0.4282158966827403
chr7	118000	120000	chr7	140000	142000	0.3314452581091263
chr7	138000	140000	chr7	170000	172000	-0.2061070758500103
chr7	138000	140000	chr7	172000	174000	-0.196080688945884
chr7	138000	140000	chr7	184000	186000	-0.02557945939576288
chr7	138000	140000	chr7	186000	188000	0.03165160801906645
chr7	140000	142000	chr7	170000	172000	-0.21441414939907294
chr7	140000	142000	chr7	172000	174000	-0.2191352017003388
chr7	140000	142000	chr7	184000	186000	-0.04844368552828608
chr7	140000	142000	chr7	186000	188000	0.0027303333841132427
chr7	170000	172000	chr7	184000	186000	0.4556704869004147
chr7	170000	172000	chr7	186000	188000	0.4497835618002206
chr7	170000	172000	chr7	220000	222000	0.17498656555099287
chr7	172000	174000	chr7	184000	186000	0.4318966075289292
chr7	172000	174000	chr7	186000	188000	0.4223262653215545
chr7	172000	174000	chr7	220000	222000	0.1607806281127846
chr7	184000	186000	chr7	220000	222000	0.09715975765307308
chr7	184000	186000	chr7	232000	234000	-0.12330754958391808
chr7	186000	188000	chr7	220000	222000	0.060531098926736415
chr7	186000	188000	chr7	232000	234000	-0.13626391906072063
chr7	220000	222000	chr7	232000	234000	-0.38255965734164366
chr7	220000	222000	chr7	240000	242000	-0.13056630149025314
chr7	220000	222000	chr7	258000	260000	-0.02615249638222547
chr7	220000	222000	chr7	260000	262000	0.04381545697483101
chr7	232000	234000	chr7	258000	260000	0.24268415240646113
chr7	232000	234000	chr7	260000	262000	0.2945209343912428
chr7	232000	234000	chr7	278000	280000	-0.07359613279702151
chr7	240000	242000	chr7	258000	260000	-0.05147921890705208
chr7	240000	242000	chr7	260000	262000	0.03134262578374626
chr7	240000	242000	chr7	278000	280000	-0.24998765798568712
chr7	258000	260000	chr7	278000	280000	-0.08584336875263145
chr7	258000	260000	chr7	296000	298000	0.05362498927388628
chr7	258000	260000	chr7	298000	300000	0.10144966874296732
chr7	258000	260000	chr7	300000	302000	0.13876186028535836
chr7	260000	262000	chr7	278000	280000	-0.14756224452795932
chr7	260000	262000	chr7	296000	298000	0.0336539397458486
chr7	260000	262000	chr7	298000	300000	0.07985856790095988
chr7	260000	262000	chr7	300000	302000	0.1387867601579316
chr7	278000	280000	chr7	296000	298000	-0.1587403598565384
chr7	278000	280000	chr7	298000	300000	-0.06893339848890964
chr7	278000	280000	chr7	300000	302000	0.011965239707699388
chr7	278000	280000	chr7	318000	320000	0.12153144975348996
chr7	278000	280000	chr7	326000	328000	-0.050892136550536
chr7	278000	280000	chr7	328000	330000	-0.11112914437207463
chr7	296000	298000	chr7	318000	320000	-0.06825215722522512
chr7	296000	298000	chr7	326000	328000	-0.15023331526912398
chr7	296000	298000	chr7	328000	330000	-0.17444292906802578
chr7	298000	300000	chr7	318000	320000	-0.14263618322340366
chr7	298000	300000	chr7	326000	328000	-0.21748177581502448
chr7	298000	300000	chr7	328000	330000	-0.24926854362770617
chr7	300000	302000	chr7	318000	320000	-0.18481782554678391
chr7	300000	302000	chr7	326000	328000	-0.26937226670834197
chr7	300000	302000	chr7	328000	330000	-0.2870720603895578
chr7	300000	302000	chr7	350000	352000	-0.008962180159258648
chr7	318000	320000	chr7	350000	352000	-0.07358732611441779
chr7	318000	320000	chr7	356000	358000	-0.005333300004740664
chr7	318000	320000	chr7	358000	360000	0.022743288184330007
chr7	326000	328000	chr7	350000	352000	0.3430265755051995
chr7	326000	328000	chr7	356000	358000	0.41745334298044273
chr7	326000	328000	chr7	358000	360000	0.4212202198182185
chr7	328000	330000	chr7	350000	352000	0.4155508137460061
chr7	328000	330000	chr7	356000	358000	0.4869062823694272
chr7	328000	330000	chr7	358000	360000	0.5080740893232721
chr7	328000	330000	chr7	378000	380000	0.17416761527635524
chr7	350000	352000	chr7	378000	380000	-0.09438316929594873
chr7	350000	352000	chr7	394000	396000	0.09450349511197985
chr7	356000	358000	chr7	378000	380000	-0.1999622651279804
chr7	356000	358000	chr7	394000	396000	0.10849166899850843
chr7	356000	358000	chr7	404000	406000	-0.08660925912380339
chr7	358000	360000	chr7	378000	380000	-0.20808958986620346
chr7	358000	360000	chr7	394000	396000	0.10309654003223392
chr7	358000	360000	chr7	404000	406000	-0.11579202304058486
chr7	378000	380000	chr7	394000	396000	0.2841785879771883
chr7	378000	380000	chr7	404000	406000	-0.157049941474755
chr7	394000	396000	chr7	430000	432000	-0.058430509186412904
chr7	394000	396000	chr7	440000	442000	-0.04224087414961594
chr7	404000	406000	chr7	430000	432000	0.14402628662054195
chr7	404000	406000	chr7	440000	442000	0.030423783889893148
chr7	430000	432000	chr7	468000	470000	0.01650407145752614
chr7	430000	432000	chr7	472000	474000	0.048205714772216794
chr7	430000	432000	chr7	474000	476000	0.023522094043752127
chr7	440000	442000	chr7	468000	470000	0.5183047713239848
chr7	440000	442000	chr7	472000	474000	0.4567341450309786
chr7	440000	442000	chr7	474000	476000	0.3492775632383948
chr7	468000	470000	chr7	508000	510000	-0.15746360555112554
chr7	472000	474000	chr7	508000	510000	-0.19998709378516405
chr7	472000	474000	chr7	520000	522000	-0.0067766895786421245
chr7	474000	476000	chr7	508000	510000	-0.1739620176800489
chr7	474000	476000	chr7	520000	522000	0.02989746647917602
chr7	474000	476000	chr7	524000	526000	0.17494429084485127
chr7	508000	510000	chr7	520000	522000	-0.03399308549613694
chr7	508000	510000	chr7	524000	526000	0.072321813086142
chr7	508000	510000	chr7	530000	532000	-0.018499124431251637
chr7	508000	510000	chr7	552000	554000	0.13156563590201292
chr7	520000	522000	chr7	552000	554000	0.18490670936928644
chr7	524000	526000	chr7	552000	554000	0.16075375464837294
chr7	530000	532000	chr7	552000	554000	0.01508860306053837
chr7	552000	554000	chr7	586000	588000	0.069314834587112
chr7	586000	588000	chr7	610000	612000	-0.04106857846280318
chr7	586000	588000	chr7	612000	614000	-0.04416419264874676
chr7	586000	588000	chr7	630000	632000	0.09829319583799181
chr7	610000	612000	chr7	630000	632000	0.16928322209847507
chr7	610000	612000	chr7	642000	644000	0.1927255412766786
chr7	612000	614000	chr7	630000	632000	0.19448390420904071
chr7	612000	614000	chr7	642000	644000	0.19750438304610668
chr7	630000	632000	chr7	642000	644000	0.05756473980770144
chr7	630000	632000	chr7	680000	682000	0.015828661580891672
chr7	642000	644000	chr7	680000	682000	-0.15672123221544465
chr7	642000	644000	chr7	682000	684000	-0.14025241866752197
chr7	680000	682000	chr7	696000	698000	0.5396781887756399
chr7	680000	682000	chr7	724000	726000	0.2026159661745614
chr7	680000	682000	chr7	728000	730000	0.1384261517447154
chr7	682000	684000	chr7	696000	698000	0.5056464007400996
chr7	682000	684000	chr7	724000	726000	0.18200433964824753
chr7	682000	684000	chr7	728000	730000	0.12007915372482023
chr7	696000	698000	chr7	724000	726000	-0.012549086968612493
chr7	696000	698000	chr7	728000	730000	-0.0263708307368577
chr7	696000	698000	chr7	746000	748000	-0.024784476714223708
chr7	724000	726000	chr7	746000	748000	-0.24574602619535907
chr7	724000	726000	chr7	748000	750000	-0.18077079674126323
chr7	724000	726000	chr7	764000	766000	-0.020693138651598275
chr7	728000	730000	chr7	746000	748000	-0.390627767456735
chr7	728000	730000	chr7	748000	750000	-0.334090171881367
chr7	728000	730000	chr7	764000	766000	-0.14669128693601874
chr7	746000	748000	chr7	764000	766000	0.2909922787267504
chr7	748000	750000	chr7	764000	766000	0.20282475763099989
chr7	764000	766000	chr7	804000	806000	0.2918711827436781
chr7	804000	806000	chr7	844000	846000	0.01844888827428756
chr7	804000	806000	chr7	846000	848000	0.01464076384044985
chr7	898000	900000	chr7	934000	936000	-0.08863515990619404
chr7	898000	900000	chr7	936000	938000	0.0006327222861666247
chr7	898000	900000	chr7	948000	950000	0.059122264059603635
chr7	934000	936000	chr7	948000	950000	0.053962606599585544
chr7	934000	936000	chr7	962000	964000	-0.07905754138749545
chr7	936000	938000	chr7	948000	950000	0.04644442441214616
chr7	936000	938000	chr7	962000	964000	-0.07187462459809615
chr7	948000	950000	chr7	962000	964000	-0.17525960644550082
chr7	948000	950000	chr7	990000	992000	-0.06349779251441232
chr7	962000	964000	chr7	990000	992000	-0.03513721618537943
chr7	962000	964000	chr7	1002000	1004000	0.0754548316419198
chr7	962000	964000	chr7	1004000	1006000	0.024194495838218963
chr7	962000	964000	chr7	1012000	1014000	-0.13171558516298987
chr7	990000	992000	chr7	1002000	1004000	-0.2718325704758096
chr7	990000	992000	chr7	1004000	1006000	-0.3308452414564904
chr7	990000	992000	chr7	1012000	1014000	-0.2844483245476192
chr7	990000	992000	chr7	1014000	1016000	-0.2181096546521731
chr7	990000	992000	chr7	1036000	1038000	-0.1472383349779603
chr7	990000	992000	chr7	1038000	1040000	-0.09149725743419443
chr7	1002000	1004000	chr7	1014000	1016000	0.08623949013695566
chr7	1002000	1004000	chr7	1036000	1038000	0.04211344755806136
chr7	1002000	1004000	chr7	1038000	1040000	0.09881823848456406
chr7	1004000	1006000	chr7	1036000	1038000	0.09991934113309824
chr7	1004000	1006000	chr7	1038000	1040000	0.17137997056811927
chr7	1012000	1014000	chr7	1036000	1038000	0.0776612987602496
chr7	1012000	1014000	chr7	1038000	1040000	0.1831571158202244
chr7	1012000	1014000	chr7	1056000	1058000	0.013217902326493499
chr7	1014000	1016000	chr7	1036000	1038000	0.03982706210304053
chr7	1014000	1016000	chr7	1038000	1040000	0.15515029082292758
chr7	1014000	1016000	chr7	1056000	1058000	0.0019785191550315204
chr7	1036000	1038000	chr7	1056000	1058000	-0.037327903117739814
chr7	1036000	1038000	chr7	1072000	1074000	
chr7	1036000	1038000	chr7	1074000	1076000	
chr7	1036000	1038000	chr7	1078000	1080000	
chr7	1038000	1040000	chr7	1056000	1058000	-0.10130731182156673
chr7	1038000	1040000	chr7	1072000	1074000	
chr7	1038000	1040000	chr7	1074000	1076000	
chr7	1038000	1040000	chr7	1078000	1080000	
chr7	1056000	1058000	chr7	1072000	1074000	
chr7	1056000	1058000	chr7	1074000	1076000	
chr7	1056000	1058000	chr7	1078000	1080000	
chr8	6000	8000	chr8	24000	26000	
chr8	6000	8000	chr8	26000	28000	
chr8	6000	8000	chr8	44000	46000	
chr8	6000	8000	chr8	56000	58000	
chr8	24000	26000	chr8	44000	46000	0.13139224254324317
chr8	24000	26000	chr8	56000	58000	-0.12049841215112178
chr8	24000	26000	chr8	58000	60000	-0.11309481252516836
chr8	26000	28000	chr8	44000	46000	0.06529195934231763
chr8	26000	28000	chr8	56000	58000	-0.1507937693495577
chr8	26000	28000	chr8	58000	60000	-0.13349169591806026
chr8	26000	28000	chr8	76000	78000	0.03917453478603815
chr8	44000	46000	chr8	56000	58000	-0.2450677626711638
chr8	44000	46000	chr8	58000	60000	-0.2658303445049687
chr8	44000	46000	chr8	76000	78000	0.02660394108310354
chr8	44000	46000	chr8	78000	80000	-0.00221702858661222
chr8	44000	46000	chr8	84000	86000	-0.19518385276518696
chr8	44000	46000	chr8	92000	94000	0.003908386132934639
chr8	56000	58000	chr8	76000	78000	0.15861266844341906
chr8	56000	58000	chr8	78000	80000	0.08261258171794904
chr8	56000	58000	chr8	84000	86000	-0.12270244688139455
chr8	56000	58000	chr8	92000	94000	0.045462312409157046
chr8	58000	60000	chr8	76000	78000	0.13555136239595586
chr8	58000	60000	chr8	78000	80000	0.05598969780219763
chr8	58000	60000	chr8	84000	86000	-0.09776785480048572
chr8	58000	60000	chr8	92000	94000	0.0389152568163246
chr8	76000	78000	chr8	92000	94000	0.07813155572060354
chr8	76000	78000	chr8	118000	120000	0.1680621081948197
chr8	78000	80000	chr8	92000	94000	0.06839896421074204
chr8	78000	80000	chr8	118000	120000	0.19667223602166228
chr8	84000	86000	chr8	118000	120000	0.15598099844825758
chr8	92000	94000	chr8	118000	120000	0.08597249862192144
chr8	118000	120000	chr8	160000	162000	-0.06109555790098434
chr8	160000	162000	chr8	182000	184000	-0.23086926343856268
chr8	160000	162000	chr8	184000	186000	-0.17405549876617202
chr8	160000	162000	chr8	196000	198000	0.008434757294138097
chr8	182000	184000	chr8	196000	198000	0.27025834029823115
chr8	182000	184000	chr8	212000	214000	0.17159851566354845
chr8	182000	184000	chr8	214000	216000	0.15656448827607888
chr8	184000	186000	chr8	196000	198000	0.1833258036543161
chr8	184000	186000	chr8	212000	214000	0.1749536136749815
chr8	184000	186000	chr8	214000	216000	0.13781757941902348
chr8	196000	198000	chr8	212000	214000	-0.03426074938537399
chr8	196000	198000	chr8	214000	216000	-0.0894598368656891
chr8	196000	198000	chr8	246000	248000	-0.06527708602361333
